"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1771027988102221882","Fri Mar 22 04:15:51 +0000 2024","0","Pada tanggal 8 Maret 2024 Asosiasi Sekolah Perencanaan Indonesia (ASPI) menjalin kemitraan dengan Badan Ibu Kota Negara Nusantara. Kemitraan ini ditandatangani oleh Ketua ASPI Bapak Adiwan Aritenang PhD (Dosen dan Kaprodi S2/S3 PWK SAPPK ITB) dan Kepala Otorita IKN Bapak https://t.co/omMN3Qh4GZ","1771027988102221882","https://pbs.twimg.com/media/GJP0e6MbYAEGCT8.jpg","","in","Bandung Kulon, Indonesia","0","1","0","https://twitter.com/OFFICIAL_SAPPK/status/1771027988102221882","909960192527175680","OFFICIAL_SAPPK"
"1771022688225833425","Fri Mar 22 03:54:47 +0000 2024","1","#BuletinBernama: Tiga syarikat tempatan bakal menjadi perintis kepada kemunculan syarikat Malaysia dalam projek terbesar Indonesia ketika ini iaitu Ibu Kota Nusantara (IKN). #digitalbernamatv #malaysia #indonesia #ikn #ibukotanusantara https://t.co/uT9Hhpu8fh","1771022688225833425","","","in","Kuala Lumpur","0","0","1","https://twitter.com/BernamaTV/status/1771022688225833425","196460981","BernamaTV"
"1771010924457193672","Fri Mar 22 03:08:06 +0000 2024","4","Belum usai menangani konflik agraria akibat pembangunan Ibu Kota Nusantara (IKN) Presiden Jokowi berencana mengobral tanah kepada investor lewat skema pemberian hak guna usaha (HGU) maupun hak guna bangunan (HGB) di atas hak pengelolaan lahan (HPL).","1771010938067689673","","tempodotco","in","Indonesia","0","1","1","https://twitter.com/tempodotco/status/1771010938067689673","18129942","tempodotco"
"1771010924457193672","Fri Mar 22 03:08:02 +0000 2024","244","Pemerintah akan menjual tanah Ibu Kota Nusantara (IKN) di Kalimantan Timur kepada investor. Gula-gula yang membahayakan keuangan negara. #KoranTempo #tempo #editorial #jual #tanah #IKN #Nusantara https://t.co/7Se6rcgChl","1771010924457193672","https://pbs.twimg.com/media/GJPlC3kbEAASi6L.jpg","","in","Indonesia","6","14","149","https://twitter.com/tempodotco/status/1771010924457193672","18129942","tempodotco"
"1771010183512412609","Fri Mar 22 03:05:08 +0000 2024","0","Belum usai menangani konflik agraria akibat pembangunan Ibu Kota Nusantara (IKN) Presiden Jokowi berencana mengobral tanah kepada investor lewat skema pemberian hak guna usaha (HGU) maupun hak guna bangunan (HGB) di atas hak pengelolaan lahan (HPL).","1771010193088008481","","korantempo","in","Indonesia","0","2","2","https://twitter.com/korantempo/status/1771010193088008481","20963426","korantempo"
"1771010183512412609","Fri Mar 22 03:05:06 +0000 2024","315","Pemerintah akan menjual tanah Ibu Kota Nusantara (IKN) di Kalimantan Timur kepada investor. Gula-gula yang membahayakan keuangan negara. #KoranTempo #tempo #editorial #jual #tanah #IKN #Nusantara https://t.co/oloGmXinSf","1771010183512412609","https://pbs.twimg.com/media/GJPkYDXbwAAMoiP.jpg","","in","Indonesia","4","27","179","https://twitter.com/korantempo/status/1771010183512412609","20963426","korantempo"
"1770969801781121523","Fri Mar 22 02:41:58 +0000 2024","0","@keuangannews_id @keuangan SEPI .... IKN JADI KOTA HANTU IBU KOTA YG GAGAL","1771004363974255051","","keuangannews_id","in","","0","0","0","https://twitter.com/Dito101074/status/1771004363974255051","1712482749666443264","Dito101074"
"1770991015631188401","Fri Mar 22 01:48:56 +0000 2024","1","TNI Angkatan Udara kian memantapkan persiapannya jelang pemindahan Ibu Kota Negara Nusantara (IKN) sekaligus HUT Indonesia ke-79. #EnamPlus Dapatkan berita menarik lainnya via WhatsApp dengan follow WhatsApp Channel Liputan6 di sini https://t.co/JShucRsoIQ https://t.co/TkfYVTxtq4","1770991015631188401","https://pbs.twimg.com/amplify_video_thumb/1770924064783380480/img/wzZusaaaQbdeiNM5.jpg","","in","Jakarta","0","0","0","https://twitter.com/liputan6dotcom/status/1770991015631188401","47596019","liputan6dotcom"
"1770972498563305651","Fri Mar 22 00:35:21 +0000 2024","4","TNI AU menyatakan siap memboyong sejumlah alutsista terbaru untuk pertahanan udara ke Ibu Kota Nusantara (IKN). | #TNIAU #IKN https://t.co/6fmCnaO1l4","1770972498563305651","https://pbs.twimg.com/media/GJPBqlSasAAzVPg.jpg","","in","Jakarta","0","0","0","https://twitter.com/kompascom/status/1770972498563305651","23343960","kompascom"
"1770958962940338638","Thu Mar 21 23:41:34 +0000 2024","24","IKN adalah kota atau tempat khayalan orang orang pemimpi Gak ada gunanya ikn Segala ibu kota mau di pindahin Pribumi di usir TKA masuk ke Indonesia. Sudah jelas cakep Jakarta Tempat orang cari makan kehidupan Menurut gue sih.. IKN proyek gagal seperti candy Hambalang","1770958962940338638","","","in","Lisbon, Portugal","0","1","6","https://twitter.com/opposite6892/status/1770958962940338638","1558329561783607296","opposite6892"
"1770841661251199319","Thu Mar 21 15:55:27 +0000 2024","0","Mendampingi Presiden Joko Widodo (Jokowi) dan Menteri BUMN Erick Thohir Direktur Utama Bank Mandiri Darmawan Junaidi turut melakukan peletakan batu pertama atau groundbreaking gedung Bank Mandiri di kawasan Ibu Kota Nusantara (IKN) https://t.co/dhD85VKcR2","1770841661251199319","","","in","DKI Jakarta, Indonesia","0","0","0","https://twitter.com/megakumalasarie/status/1770841661251199319","1311246925883035648","megakumalasarie"
"1770836422464827781","Thu Mar 21 15:34:38 +0000 2024","0","PT Pos Indonesia dan PT. Mitsubishi motor krama yudha sales indonesia melakukan pembicaraan mengenai penggunaan kendaraan listrik komersial L100Ev di Ibu Kota Nusantara (IKN) #IKNNusantara https://t.co/sNbHOxszG3","1770836422464827781","https://pbs.twimg.com/media/GJNGVwtXwAAI2bY.jpg","","in","East Borneo, Indonesia","0","0","0","https://twitter.com/Nomahbirashn/status/1770836422464827781","312852705","Nomahbirashn"
